food_id,alimento,agua,alcohol,calcio,carbohidratos,colesterol,equivalentes_de_niacina_totales,fibra_dietetica_total,folato_total,fósforo,grasa_total,hierro_total,ioduro,magnesio,potasio,proteina_total,riboflavina,selenio_total,sodio,tiamina,viamina_e_equivalentes_de_alfa_tocoferol_de_actividades_de_vitámeros_e,vitamina_a_equivalentes_de_retinol_de_actividades_de_retinos_y_carotenoides,vitamina_b12,vitamina_b6_total,vitamina_c,vitamina_d,zinc,ácido_graso_120,ácido_graso_140,ácido_graso_160,ácido_graso_180,ácido_graso_181_n9_cis,ácido_graso_182,ácido_graso_183,ácido_graso_204_n6,ácido_graso_205,ácido_graso_226_n3,ácidos_grasos_monoinsaturados_totales,ácidos_grasos_poliinsaturados_totales,ácidos_grasos_saturados_totales,energia_kj,energia_kcal
782,"Chocolate negro, con azúcar",5.0,0.0,63.0,63.0,0.0,0.6,,10.0,147.0,30.0,2.8,10.0,103.0,327.0,2.0,0.15,2.8,19.0,0.03,0.55,2.0,0.0,0.043,0.0,0.0,1.5,0.0,0.03,8.69,11.35,11.15,0.96,0.03,0.0,0.0,0.0,9.3,0.85,16.8,2215.0,532.0
783,Crema de chocolate con avellanas,4.5,0.0,74.1,56.02,6.0,0.86,1.1,22.3,152.0,33.0,1.18,3.4,72.2,288.1,5.4,0.12,3.6,93.8,0.11,12.3,17.65,0.07,0.06,0.24,0.05,1.0,0.133,0.078,2.382,2.476,8.323,10.072,0.013,0.0,0.068,0.0,16.8256,4.607,10.1154,2265.0,544.0
784,Crema inglesa,1.7,0.0,130.0,11.9,100.0,0.1,0.0,10.0,130.0,5.9259,0.4,23.7,13.0,170.0,5.5,0.21,16.6,78.0,0.05,0.28,103.333,0.6,0.06,0.0,0.25,0.064,,,,,,,,,,,2.1,0.4,3.1,515.0,124.0
785,"Turrón, tipo Alicante",2.15,0.0,102.459,44.9,0.0,1.37,5.9,29.0,250.0,28.07,2.0738,,118.962,268.065,13.05,0.33,2.6,12.4962,0.08,9.36,0.0,0.0,0.16,0.0,0.0,2.2577,,,,,,,,,,,18.2826,6.2203,2.2917,2024.0,486.0
786,Fructosa,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,1700.0,408.0
787,Crema pastelera,66.1,0.0,108.0,22.3,120.0,0.2,0.3,15.0,120.0,5.3651,0.6,23.7,13.0,148.0,4.9,0.18,16.6,72.0,0.06,0.3,93.3333,1.0,0.05,1.0,0.3,0.064,,,,,,,,,,,2.0,0.47,2.6,661.0,159.0
788,"Chocolate, negro",1.3,0.0,37.6667,64.8,9.0,0.9667,,6.0,181.333,29.2,1.5,2.3,123.667,359.667,4.7,0.1367,6.8,12.3333,0.0467,0.1333,8.6667,0.0,0.05,0.0,0.0,2.2333,0.016,0.045,8.432,10.883,8.013,0.989,0.048,,0.003,,9.3,1.2,16.9,2262.0,543.0
789,Aperitivos de trigo,0.0,0.0,61.2,58.2,0.0,3.8,6.3,10.29,199.7,25.9,15.3,10.0,60.3,349.5,10.3,0.1,17.1,1234.3,0.1,1.74,3.37,0.24,0.12,0.0,0.0,1.9,0.084,0.303,11.99,1.464,10.793,7.723,0.54,0.006,0.006,0.0,11.4,3.0,11.4,2123.0,509.0
790,Alioli,8.25,0.0,2.46,2.84,0.0,0.03,0.14,0.56,15.65,86.89,0.14,32.0,7.0,51.77,0.46,0.0,0.2,565.01,0.02,10.45,0.0017,0.0,0.04,0.0,0.0,0.13,,,,,,,,,,,61.74,8.71,12.61,3271.0,785.0
791,Zumo de uva y melocotón,87.4,0.0,13.4,12.0,0.0,0.17,0.15,7.41,24.2,0.0,0.41,0.24,10.5,97.7,0.6,0.0,0.2,3.3,0.0,1.17,6.42,0.48,0.03,0.0,0.0,0.24,,,,,,,,,,,0.057,0.14,0.03,214.0,51.0
792,Caldo vegetal,77.2,0.0,20.0,9.1,0.0,0.0,0.0,0.58,115.5,2.4,2.5,0.1,50.3,74.3,11.3,0.01,0.0,278.3,0.0,1.94,62.45,0.84,0.14,0.0,,1.3,,,,,,,,,,,1.1,0.0,1.3,436.0,105.0
793,"Chile, rojo",90.3,0.0,16.0,6.4,0.0,2.5,1.9,23.0,39.0,0.4,1.0,1.0,21.0,440.0,1.0,0.15,0.0,12.0,0.12,0.8,684.17,0.0,0.28,225.0,0.0,0.3,,,,,,,,,,,0.0,0.2,0.1,141.0,34.0
794,"Chile, verde",94.4,0.0,30.0,2.6,0.0,1.6,1.9,29.0,80.0,0.3,1.2,1.0,24.0,220.0,0.8,0.08,0.0,7.0,0.07,0.8,29.17,0.0,0.28,120.0,0.0,0.4,,,,,,,,,,,0.0,0.2,0.1,69.0,17.0
795,"Bacalao, fresco, al horno",76.3,0.0,18.0,0.0,58.0,2.1,0.0,12.0,164.0,1.0571,0.4,147.7,34.0,300.0,22.1,0.07,37.6,210.0,0.08,0.6,0.0,1.5,0.33,0.0,0.0,0.4,,,,,,,,,,,0.14,0.4,0.2,415.0,100.0
797,"Bacalao, salado, remojado, crudo",73.6,0.0,28.0,0.0,50.0,5.5,0.0,0.0,157.0,0.4,0.2,60.0,21.0,100.0,26.0,0.05,27.0,3120.0,0.05,1.0,15.0,5.0,0.22,0.0,7.0,0.4,,,,,,,,,,,0.0,0.2,0.1,457.0,110.0
798,"Bígaro, hervido",68.25,0.0,130.0,0.0,105.0,1.85,0.0,11.0,200.0,1.2,11.6,,305.0,260.0,20.75,0.295,89.6,875.0,0.17,3.9,84.0,27.0,0.375,0.0,0.0,2.2,,,,,,,,,,,0.2,0.4,0.2,397.0,95.0
799,"Bogavante, hervido",74.3,0.0,62.0,0.0,110.0,1.5,0.0,9.0,260.0,1.5714,0.8,140.0,34.0,260.0,22.1,0.0,51.8,330.0,0.08,1.47,0.0,3.0,0.08,0.0,0.0,2.5,,,,,,,,,,,0.3,0.6,0.2,434.0,104.0
800,"Bonito del norte, al vapor",64.0,0.0,9.0,0.0,54.0,11.2,0.0,10.0,182.0,4.7,1.6,,28.0,277.0,30.0,0.07,65.7,43.0,0.2,0.9,26.0,3.0,0.37,0.0,3.5,0.7,,,,,,,,,,,0.98,2.0,1.2,684.0,164.0
801,"Bonito del norte, enlatado en aceite de soja",57.8,0.0,10.0,0.0,33.0,8.0,0.0,5.0,200.0,8.4,1.2,,33.0,267.0,32.2,0.1,60.1,347.0,0.1,2.0,26.0,5.0,0.52,0.0,3.1,1.1,,,,,,,,,,,1.8,4.2,1.8,858.0,206.0
802,"Bonito, enlatado en aceite, escurrido",59.5,0.0,28.5,0.0,46.7,13.5,0.0,15.5,200.0,4.73,1.0,,29.0,267.0,26.23,0.11,60.1,347.0,0.05,7.2,5.0,5.0,0.42,0.0,23.8,1.1,,0.071,0.711,0.264,0.667,0.045,0.012,0.035,0.186,0.925,1.03,1.26,1.13,852.0,204.0
803,"Breca, cruda",82.6,0.0,30.0,1.0,48.0,7.8,0.0,6.0,210.0,1.59,0.4,7.0,26.0,316.0,15.4,0.07,28.0,141.0,0.07,2.6,2.2,2.0,0.45,0.0,14.0,0.5,,0.022,0.158,0.122,0.214,0.025,0.007,0.02,0.128,0.133,0.36,0.38,0.35,316.0,76.0
804,"Caballa, al horno",61.0,0.0,17.0,0.0,80.0,7.0,0.0,5.0,250.0,20.3333,1.3,46.5,29.0,380.0,16.7,0.4,31.9,90.0,0.15,1.6,50.0,10.0,0.5,0.0,7.5,0.5,,,,,,,,,,,8.2,5.2,4.9,1036.0,249.0
805,"Caballa, enlatada en aceite, escurrida",67.85,0.0,17.0,0.0,68.0,5.8,0.0,9.0,113.0,16.6,1.65,46.5,25.0,277.5,14.9,0.21,31.9,382.0,0.05,0.7,52.25,7.3,0.2,0.01,4.65,1.6,,,,,,,,,,,6.25,4.25,3.7,868.0,208.0
806,"Cabracho o rascacio, crudo",79.0,0.0,9.0,0.0,35.0,0.0,0.0,3.4,178.0,1.6857,0.4,,26.0,405.0,19.0,0.07,63.0,60.0,0.04,0.0,57.0,0.0,0.0,0.01,0.0,0.1,,,,,,,,,,,0.33,0.48,0.37,385.0,92.0
807,"Calamar, crudo",79.75,0.0,20.3333,1.0909,187.5,2.8,0.0,5.0,158.5,1.47,3.9,,31.6667,316.333,14.0,0.16,44.8,136.5,0.06,1.2,15.0,2.15,0.375,0.0,0.0,2.1,,0.04,0.3,0.07,0.09,0.01,0.0,0.02,0.17,0.37,0.18,0.66,0.46,299.0,72.0
810,"Cangrejo, en conserva",79.37,0.0,97.0,1.0,100.0,1.5,0.0,20.0,200.0,1.6143,2.0,106.3,38.0,170.0,19.7,0.15,36.7,720.0,0.04,2.3,0.0,7.0,0.3,0.0,0.0,5.5,,,,,,,,,,,0.32,0.61,0.2,412.0,99.0
811,"Carpa, al horno",73.3,0.0,40.0,0.0,75.0,1.5,0.0,5.8,373.0,7.4286,1.3,96.8,26.0,337.0,20.4,0.05,16.2,55.0,0.05,0.63,44.0017,1.5,0.22,0.0,0.01,0.4,,,,,,,,,,,2.5,1.5,1.2,622.0,149.0
812,"Carpa, cruda",76.7,0.0,41.0,0.0,66.0,2.2,0.0,8.0,277.5,4.95,1.05,1.0,33.0,340.0,17.75,0.06,12.6,45.0,0.08,0.565,44.0,1.75,0.17,0.0,0.01,1.0,,,,,,0.003,0.003,0.157,0.127,0.643,0.48,1.05,1.14,485.0,116.0
815,"Dorada, cruda",82.0,0.0,30.0,0.0,67.0,5.0,0.0,6.0,180.0,7.22,0.9,7.0,25.0,300.0,17.0,0.08,28.0,73.0,0.06,1.25,9.0,2.0,0.18,0.0,14.0,0.5,0.003,0.251,0.884,0.304,1.337,0.966,0.124,0.037,0.312,0.527,2.13,2.46,1.49,326.0,78.0
816,"Gamba quisquilla, congelada",81.2,0.0,130.0,0.0,130.0,0.5,0.0,14.0,150.0,0.8571,2.6,210.0,47.0,75.0,16.5,0.0,21.0,380.0,0.0,2.85,2.0,3.0,0.08,0.0,0.0,1.1,,,,,,,,,,,0.2,0.3,0.1,312.0,75.0
817,"Gamba roja, cruda",78.67,0.0,115.0,0.0,185.0,1.5,0.0,5.0,215.0,1.8143,3.3,210.0,69.0,221.0,18.0,0.02,21.0,305.0,0.02,1.5,0.0117,1.9,0.06,0.0,0.0,1.1,,,,,,,,,,,0.37,0.6,0.3,373.0,90.0
818,"Jurel, crudo",78.3,0.0,17.0,0.8,55.0,9.0,0.0,4.0,157.0,1.97,1.0,10.0,31.0,420.0,15.4,0.3,36.5,39.0,0.14,1.3,36.0,10.0,0.16,2.8,16.0,0.5,,0.028,0.227,0.118,0.195,0.018,0.02,0.016,0.077,0.211,0.31,0.4,0.41,468.0,112.0
820,"Lenguado, al horno",81.6,0.0,25.0,0.0,50.0,1.7,0.0,7.0,175.0,0.9571,0.7,16.6,29.0,250.0,16.0,0.08,19.3,85.0,0.05,0.8,0.0,0.7,0.2,0.0,0.0,0.6,,,,,,,,,,,0.2,0.32,0.15,307.0,74.0
821,"Lija, cruda",75.0,0.0,8.0,0.0,63.0,6.0,0.0,3.0,230.0,7.0,0.9,260.0,21.0,290.0,18.0,0.29,36.5,120.0,0.17,1.0,190.0,5.0,0.37,0.0,9.1,0.4,,,,,,,,,,,2.1,2.1,1.2,565.0,136.0
822,"Lucio, al horno",76.5,0.0,46.0,0.0,58.0,2.3,0.0,2.9,282.0,0.8714,0.9,8.0,25.0,290.0,21.5,0.07,5.42,56.0,0.07,0.11,8.0017,0.1,0.15,0.0,0.01,0.1,,,,,,,,,,,0.2,0.26,0.15,398.0,95.0
823,"Mejillón, en conserva, al natural",85.1,0.0,80.0,2.0,100.0,3.0,0.0,27.0,189.0,2.9,4.5,40.0,23.0,320.0,12.0,0.14,57.2,290.0,0.1,1.2,0.0,10.2,0.08,0.0,0.0,1.8,,,,,,,,,,,0.49,0.71,0.46,345.0,83.0
824,"Mejillón, hervido",72.9,0.0,76.5,3.1818,54.0,1.15,0.0,32.0,212.5,2.7,7.35,140.0,53.0,173.0,18.45,0.245,46.0,373.0,0.01,1.05,84.0,16.1,0.07,0.0,0.0,2.3,,,,,,,,,,,0.4,1.0,0.5,468.0,112.0
825,"Merluza, congelada, cruda",82.0167,0.0,25.4,0.0,59.6,3.2,0.0,14.3,190.0,1.8775,0.77,4.0,19.4,270.0,16.7033,0.12,42.6,100.0,0.05,0.42,0.0,1.0,0.16,0.0,0.0,0.27,,,,,,,,,,,0.5185,0.7719,0.4271,353.0,85.0
826,"Mero, crudo",79.6,0.0,14.0,0.0,37.0,2.3,0.0,11.0,210.0,1.2,0.9,7.0,20.0,255.0,19.4,0.14,56.5,80.0,0.8,0.8,0.0,2.0,0.32,0.0,0.0,0.5,0.001,0.031,0.214,0.09,0.094,0.011,0.01,0.04,0.032,0.16,0.2,0.32,0.23,367.0,88.0
827,"Mújol, al horno",70.3,0.0,30.0,0.0,63.0,0.1,0.0,5.0,240.0,5.3143,1.4,330.0,30.0,458.0,24.8,0.0,46.8,70.0,0.0,0.0,0.0117,0.0,0.5,0.0,0.0,0.6,,,,,,,,,,,1.4,0.92,1.4,618.0,148.0
828,"Mújol, crudo",76.6,0.0,38.0,0.8,34.0,5.7,0.0,9.0,217.0,6.8,1.2,330.0,26.0,290.0,15.8,0.21,36.5,80.0,0.08,1.0,27.0,0.22,0.42,1.2,0.0,0.8,,0.051,0.389,0.13,0.24,0.019,0.007,,0.118,0.1,1.4,2.4,2.3,534.0,128.0
829,"Ostra, cruda",84.12,0.0,116.0,2.76,53.5,1.85,0.0,8.0,187.5,2.21,6.0,20.0,43.0,240.0,8.145,0.195,63.7,395.0,0.14,0.85,75.0,16.75,0.135,0.0,3.0,59.2,,0.015,0.079,0.048,0.088,0.016,0.007,0.014,0.12,0.159,0.3102,0.8757,0.3739,267.0,64.0
830,"Palometa, cruda",75.0,0.0,25.0,0.0,79.0,9.0,0.0,1.2,250.0,1.8,0.7,48.0,28.0,430.0,20.0,0.08,45.0,110.0,0.05,2.6,36.0,10.0,0.63,0.0,16.0,0.5,0.002,0.087,0.412,0.184,0.25,0.001,0.002,0.038,0.035,0.331,0.4,0.43,0.79,525.0,126.0
831,"Perca, al horno",77.4,0.0,60.0,0.0,93.0,0.01,0.0,3.0,227.0,1.1,1.1,18.0,32.0,290.0,21.6,0.12,16.1,73.0,0.06,0.01,3.0017,0.01,0.01,0.0,0.01,0.3,,,,,,,,,,,0.17,0.4,0.2,408.0,98.0
832,"Perca, cruda",79.8,0.0,20.0,0.0,42.0,1.74,0.0,9.0,198.0,1.6,0.3,18.0,20.0,330.0,18.6,0.11,43.3,47.0,0.11,1.25,7.0,1.0,0.23,0.8,8.0,0.48,,,,,,,,,,,0.63,0.43,0.24,375.0,90.0
834,"Pescadilla, rebozada en harina, frita",67.0,0.0,48.0,3.0,110.0,1.9,0.1,13.0,260.0,10.2857,0.7,10.0,33.0,320.0,18.1,0.06,15.0,130.0,0.07,0.4,0.0,1.0,0.22,0.0,0.0,0.38,,,,,,,,,,,3.0,2.7,1.5,739.0,177.0
835,"Pez espada, crudo",75.1,0.0,7.5,0.0,40.0,9.0,0.0,2.0,261.0,4.2,0.65,2.0,27.0,346.0,18.0,0.135,48.1,116.0,0.105,1.0,40.0,4.0,0.465,0.0,7.2,0.7,,,,,,0.043,0.058,0.13,0.288,1.656,1.7794,1.0048,0.9479,461.0,111.0
836,"Platija, al vapor",78.0,0.0,35.0,0.0,80.0,3.2,0.0,11.0,250.0,2.7471,0.6,22.7,20.0,250.0,19.0,0.15,27.3,100.0,0.3,0.4,0.0,2.0,0.5,0.0,0.0,0.4,,,,,,,,,,,1.1538,0.3846,0.3846,425.0,102.0
837,"Platija, cruda",81.2,0.0,27.0,0.0,48.0,6.3,0.0,11.0,190.0,1.23,0.4,28.0,23.0,300.0,17.6075,0.21,36.0,92.0,0.14,0.36,0.0,1.0,0.25,0.0,0.0,0.5,,0.003,0.081,0.048,0.039,0.003,0.001,0.005,0.037,0.126,0.1334,0.4346,0.2883,345.0,83.0
838,"Rape, a la parrilla",75.8,0.0,12.0,0.0,29.0,2.0,0.0,8.0,480.0,0.6,0.5,,30.0,388.0,22.0,0.08,36.5,88.0,0.04,0.4,0.0,1.04,0.3,0.0,0.0,0.6,,,,,,,,,,,0.1,0.2,0.1,396.0,95.0
839,"Salema, cruda",77.2,0.0,694.0,7.9,67.0,7.8,0.0,6.0,,0.95,0.4,7.0,26.0,280.0,12.7,0.07,28.0,177.0,0.07,2.6,2.2,2.0,0.45,0.0,14.0,0.5,,0.039,0.25,0.072,0.111,0.016,0.001,0.088,0.087,0.066,0.16,0.27,0.45,432.0,104.0
843,"Tenca, cruda",78.3,0.0,31.0,3.3,,4.0,0.0,,156.0,4.3,0.8,,18.0,245.0,17.7,0.18,,80.0,0.08,,1.0,,,1.0,,,0.003,0.057,0.784,0.263,0.818,0.833,0.108,0.045,0.044,0.087,,,,384.0,92.0
844,"Trucha, ahumada",71.4,0.0,26.0,0.0,59.3,5.1,0.0,7.0,180.0,6.7,1.0,11.0,28.0,250.0,21.9,0.1,16.0,60.0,0.08,0.2,26.0,3.2,0.23,0.0,0.0,0.8,,,,,,0.5,0.2,0.034,0.5,1.5,,,,827.0,198.0
846,"Vieja, cruda",81.4,0.0,45.0,4.9,,,0.0,,,1.6,,,,232.0,12.1,,,205.0,,,,,,,,,,,,,,,,,,,,,,348.0,84.0
847,"Volador, crudo",78.7,0.0,61.0,0.0,,8.4,0.0,3.0,230.0,0.3,0.8,,20.0,460.0,21.0,0.07,,79.0,0.02,,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,368.0,88.0
849,"Soja, germinada, en conserva",94.2,0.0,31.0,1.0,0.0,0.3,2.3,15.0,24.0,0.1,0.6,1.0,9.0,35.0,2.0,0.07,0.6,131.0,0.03,0.0,3.5,0.0,0.04,1.0,0.0,0.3,,,,,,,,,,,0.0,0.0,0.0,55.0,13.0
850,"Cebollino, crudo",91.3,0.0,86.0,1.9,0.0,0.65,2.3,130.0,54.0,0.525,1.5,1.0,40.0,275.0,3.0,0.11,0.3,3.0,0.08,0.9,500.0,0.0,0.13,60.0,0.0,0.4,,,,,,,,,,,0.08,0.22,0.12,103.0,25.0
852,"Col rizada, cruda",90.3,0.0,53.0,1.4,0.0,1.0,3.3,150.0,44.0,1.6,1.1,0.0,7.0,320.0,3.4,0.03,2.0,5.0,0.15,0.2,165.83,0.0,0.19,62.0,0.0,0.3,,,,,,,,,,,0.1,0.9,0.2,141.0,34.0
855,"Salsa vinagreta, con aceite de oliva",21.9,0.0,8.0,0.2,0.0,0.0,0.0,0.0,8.0,71.7573,0.2,0.0,11.0,34.0,0.2,0.0,1.6,700.0,0.0,9.5,0.3333,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,50.4,8.1,10.1,2662.0,639.0
856,"Salsa siciliana, picante",58.6,0.0,35.6,5.2,2.0,3.917,1.8,6.31,54.2,4.6,13.4,1.4,37.3,143.2,1.3,0.0,1.4,1343.0,0.09,1.64,31.61,0.91,0.12,1.0,0.0,1.03,,,,,,,,,,,3.4,0.63,0.59,281.0,67.0
857,Salsa napolitana,86.9,0.0,33.4,6.5,0.0,1.095,1.4,5.29,67.3,4.7,18.4,14.0,29.4,214.3,1.9,0.0,0.6,773.2,0.09,3.09,57.49,0.63,0.1,1.9,0.0,1.54,,,,,,,,,,,1.4,2.9,0.47,317.0,76.0
858,Salsa carbonara,60.039,0.0,35.15,2.01,96.8,0.9642,0.0,0.66,78.15,29.9394,0.332,5.3,9.28,133.0,7.481,0.1264,3.0,185.1,0.1651,0.502,189.837,0.298,0.0925,0.0,0.332,0.7481,,,,,,,,,,,9.931,1.1171,17.574,1269.0,305.0
859,"Coliflor, congelada, cruda",92.5,0.0,22.0,2.1,0.0,0.43,2.3,64.0,35.0,0.175,0.5,1.0,12.0,193.0,2.0,0.07,0.4,24.0,0.05,0.12,0.0,0.0,0.12,47.0,0.0,0.6,,,,,,,,,,,0.0,0.14,0.0,76.0,18.0
861,"Espinaca, picada, congelada, cruda",90.7,0.0,147.33,1.0,0.0,0.765,2.9,143.015,43.0,0.8,2.27,1.0,53.585,380.0,2.7125,0.175,0.3,56.0,0.075,1.715,542.0,0.0,0.205,26.28,0.0,0.54,,,,,,,,,,,0.08,0.32,0.24,93.0,22.0
865,Salsa al roquefort,46.538,0.0,234.08,0.1942,38.0,0.266,0.0,20.14,176.78,47.4874,0.362,14.8,17.76,75.64,7.23,0.0228,1.0,933.2,0.0152,4.6626,117.573,0.228,0.0456,0.0,0.076,0.776,,,,,,,,,,,28.129,4.497,12.772,1883.0,452.0
866,Sal de mar,4.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,74.0,70.0,56.0,0.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
870,"Patatas chips, ""lights""",1.1,0.0,36.0,57.0991,0.0,5.0,8.85,41.0,130.0,22.25,1.8,2.6,48.0,1060.0,7.05,0.14,8.1,885.0,0.19,1.77,0.3333,0.0,0.53,14.0,0.0,0.9,,,,,,,,,,,8.1812,6.7494,6.3404,1914.0,459.0
871,"Palomitas de maíz, sin aceite, sin sal",4.1,0.0,10.0,62.9,0.0,2.0,15.0,23.0,300.0,4.2,2.7,2.0,106.0,301.0,12.0,0.2,7.3,4.0,0.2,11.0,20.0,0.0,0.2,0.0,0.0,1.7,,,3.476,1.222,13.79,19.558,0.076,,,,1.1,1.9,0.6,1429.0,343.0
872,"Menta, fresca",,0.0,210.0,5.3,0.0,1.1,6.8,110.0,75.0,0.73,9.5,3.0,63.0,260.0,3.8,0.33,,15.0,0.12,5.0,123.33,0.0,0.16,31.0,0.0,1.09,,,,,,,,,,,0.0,0.39,0.19,182.0,44.0
873,"Mayonesa, aceite de soja",19.0,0.0,15.0,0.7,150.0,0.0,0.0,10.0,46.0,79.0032,0.6,35.0,7.0,25.0,1.3,0.05,0.0,410.0,0.02,17.0,72.3333,0.48,0.1,0.0,0.5,0.1,,,,,,,,,,,22.3,40.6,11.6,2957.0,710.0
874,"Mayonesa, aceite de oliva",9.1,0.0,19.0,0.0971,150.0,0.0,0.0,16.0,61.0,87.3807,1.2,35.0,7.0,25.0,2.1,0.06,0.0,330.0,0.04,4.6,70.3333,1.0,0.04,1.0,0.6,0.5,,,,,,,,,,,62.3,7.3,12.8,3270.0,785.0
875,"Galletas saladas, con queso",3.0,0.0,236.0,49.1,30.0,0.45,3.1,11.0,226.0,26.2552,1.0,0.0,27.0,148.0,11.8,0.2,7.3,821.0,0.1,4.0,0.0,0.5,0.12,0.0,0.05,1.2,,,,,,,,,,,9.0,7.3,8.8,2007.0,482.0
876,"Flan de huevo, bajo en calorías",84.0,0.0,99.0,7.9,117.6,1.5,0.0,0.3,118.0,2.4,0.8,33.0,13.0,129.0,5.7,0.12,4.6,91.0,0.05,0.23,24.0,0.7,0.06,0.0,0.4,0.6,,,,,,,,,,,1.52,0.416,1.6,320.0,77.0
877,Crema de vainilla y mousse de chocolate,70.6,0.0,116.0,22.5,35.0,1.1,0.0,0.28,104.0,6.5,1.6,0.45,28.0,160.0,4.0,0.15,6.1,58.0,0.04,0.58,23.2,0.3,0.04,0.0,0.08,0.6,,,,,,,,,,,2.6,0.13,3.3,548.0,131.0
878,"Judía verde, congelada, cruda",90.05,0.0,46.785,4.1,0.0,0.53,3.4,61.925,33.0,0.55,0.695,1.0,19.795,204.0,1.875,0.1,2.5,4.0,0.06,0.16,31.0,0.0,0.135,10.4833,0.0,0.24,,,,,,,,,,,0.0,0.22,0.165,122.0,29.0
879,"Maíz, en mazorca, congelado, crudo",73.2,0.0,4.0,18.3,0.0,1.6,3.8,30.0,81.0,0.8,0.7,2.0,30.0,272.0,3.2,0.08,0.8,5.0,0.13,0.4,12.0,0.0,0.2,6.0,0.0,0.3,,,,,,,,,,,0.2,0.4,0.1,395.0,95.0
880,"Nabo, pelado, crudo",89.8,0.0,39.0,3.2,0.0,6.0,2.0,16.0,31.0,0.2,0.3,20.0,8.0,238.0,0.9,0.05,1.0,57.0,0.05,0.0,2.6667,0.0,0.09,20.0,0.0,0.1,,,,,,,,,,,0.0,0.1,0.0,77.0,19.0
881,"Níscalo, crudo",89.8,0.0,6.0,0.1,0.0,6.5,6.89,2.0,74.0,0.67,1.3,3.0,12.33,310.0,1.89,0.06,36.0,6.0,0.13,0.13,216.667,0.0,0.09,6.0,2.1,0.46,,,,,,,,,,,0.0,0.49,0.14,59.0,14.0
882,"Palmito, en conserva",87.4,0.0,44.0,8.0,0.0,0.4,0.0,28.0,71.0,0.3,0.4,,23.0,163.0,2.8,0.09,0.7,620.0,0.07,0.9,1.6667,0.0,0.1,7.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,195.0,47.0
883,"Patata, frita con aceite s/e, sin sal",46.0,0.0,15.0,30.0,0.0,1.6,3.0,40.0,73.0,17.125,0.9,1.0,35.0,700.0,3.8,0.04,0.6,10.0,0.12,0.7,0.0,0.0,0.19,12.0,0.0,0.6,0.0816,0.2856,5.692,2.754,6.161,0.918,0.0408,,,,3.23,8.81,1.66,1208.0,290.0
884,"Patata, salteada con aceite girasol",74.75,0.0,6.74,13.992,0.0,0.9206,1.472,11.96,42.8,7.838,0.648,1.0,19.36,483.26,1.946,0.028,0.6,6.68,0.0922,3.4552,1.6849,0.0,0.2394,9.2,0.0,0.279,,,,,,,,,,,1.8914,3.9857,1.7893,561.0,135.0
886,"Puré de patata y queso, en copos",6.3,0.0,31.0,70.5,0.0,4.6,6.6,0.0,147.0,1.1,1.5,0.0,14.0,1352.0,10.9,0.08,0.0,1940.0,0.17,0.0,0.0,0.0,0.0,27.0,0.0,0.0,,,,,,,,,,,0.152,0.285,0.461,1925.0,462.0
887,"Puré, de patata, con leche",78.0,0.0,31.0,13.7,11.0,0.7,1.7,15.0,48.0,3.375,0.4,2.6,16.0,280.0,2.2,0.04,26.3,150.0,0.09,0.12,27.6667,0.0,0.23,6.0,0.0,0.1648,,,,,,,,,,,0.67,0.13,1.9,395.0,95.0
888,"Puré de patata, con verduras, en copos",14.5,0.0,59.0,74.8,0.0,4.4,2.2,0.0,160.0,4.5,1.9,1.0,23.0,1413.0,4.0,0.09,0.0,1931.0,0.16,0.1,0.3,0.02,0.03,25.4,0.0,0.1,,,,,,,,,,,0.0,0.1,0.0,1506.0,361.0
891,"Tapioca, hervida",68.6,0.0,11.0,31.0,0.0,0.0,0.2,0.0,20.0,0.0,1.0,,3.0,20.0,0.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,530.0,127.0
892,"Tomate, maduro, puré",79.6,0.0,48.0,12.9,0.0,4.1,2.8,54.0,94.0,0.2,1.6,23.5,48.0,236.0,4.5,0.12,0.3,240.0,0.22,5.37,216.67,0.0,0.44,38.0,0.0,0.7,,,,,,,,,,,0.0,0.1,0.0,303.0,73.0
893,Almidón de arroz,14.2,0.0,20.0,85.0,0.0,0.2,0.0,0.0,100.0,0.0,0.28,0.6,20.0,8.0,0.76,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,,,,,,,,,,0.0,0.0,0.0,1458.0,350.0
894,"Trufa, cruda",61.0,0.0,24.0,13.0,,,16.5,,62.0,0.5,3.5,,28.0,431.0,9.0,,,77.0,,,,,,,,,,,,,,,,,,,,,,393.0,94.0
